timestamp,Date,Hour,Dept,Com,Address,Zip code,Corner,Segment,Address1,Address2,Vehicle 1 description,Vehicle 1,Vehicle 2 Description,Vehicle 2,Vehicle 3 Description,Vehicle 3,Person 1 Category,Person 1 Status,Person Tag,Person 2 Category,Person 2 Status,Person 2 Tag,Person 3 Cat,Person 3 Status,Person 3 Tag,Person 4 Cat,Person 4 Status,Person 4 Tag,fullAddress,latitude,longitude,season,involvedCount,periodOfDay
04/09/2013 12:52,04/09/2013,12:52,75,106,BOULEVARD SAINT MICHEL,,1_75106_6177,,"BOULEVARD SAINT MICHEL, 75006 Paris",RUE RACINE,Car,RESPONSIBLE,Motorbike,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"BOULEVARD SAINT MICHEL, 75006 Paris",48.8474391,2.3408116,summer,2,lunch
15/04/2013 17:50,15/04/2013,17:50,75,106,"30, BOULEVARD SAINT MICH",,1_75106_6177,,"30, BOULEVARD SAINT MICH, 75006 Paris",RUE RACINE,Transport bus,RESPONSIBLE,,,,,Pedestrian,Injured,RESPONSIBLE,Cond,Safe,RESPONSIBLE,,,,,,,"30, BOULEVARD SAINT MICH, 75006 Paris",48.8502464,2.34237,spring,1,afternoon
23/11/2012 22:20,23/11/2012,22:20,75,106,"22, BOULEVARD SAINT MICH",,1_75106_6223,,"22, BOULEVARD SAINT MICH, 75006 Paris",BOULEVARD SAINT GERMAIN,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"22, BOULEVARD SAINT MICH, 75006 Paris",48.851102,2.3428426,autumn,1,evening
01/02/2012 20:05,01/02/2012,20:05,75,106,"18-20, BOULEVARD SAINT M",,1_75106_6250,,"18-20, BOULEVARD SAINT M, 75006 Paris",RUE SERPENTE,Car,RESPONSIBLE,Motor Scooter,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"18-20, BOULEVARD SAINT M, 75006 Paris",48.8496389,2.3536146,winter,2,evening
20/09/2013 14:13,20/09/2013,14:13,75,106,"6, BOULEVARD SAINT MICHE",,1_75106_6285,,"6, BOULEVARD SAINT MICHE, 75006 Paris",RUE FRANCISQUE GAY,Motorbike,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"6, BOULEVARD SAINT MICHE, 75006 Paris",48.8529833,2.3437228,summer,2,afternoon
15/03/2013 12:28,15/03/2013,12:28,75,106,"86, RUE DE SEVRES",,,,"86, RUE DE SEVRES, 75006 Paris",,Motor Scooter,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"86, RUE DE SEVRES, 75006 Paris",48.849767,2.2688421,winter,1,lunch
15/07/2012 04:45,15/07/2012,04:45,75,106,"59, BOULEVARD DU MONTPAR",,,,"59, BOULEVARD DU MONTPAR, 75006 Paris",,Motorbike,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Hospitalized,RESPONSIBLE,,,,,,,"59, BOULEVARD DU MONTPAR, 75006 Paris",48.8443233,2.323325,summer,1,
20/04/2013 17:50,20/04/2013,17:50,75,106,"128, RUE DE RENNES",,,,"128, RUE DE RENNES, 75006 Paris",,Motor Scooter,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"128, RUE DE RENNES, 75006 Paris",48.8464555,2.326037700000001,spring,1,afternoon
07/03/2012 12:30,07/03/2012,12:30,75,106,"5BIS, RUE SAINT PLACIDE",,,,"5BIS, RUE SAINT PLACIDE, 75006 Paris",,Car,RESPONSIBLE,Bicycle,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"5BIS, RUE SAINT PLACIDE, 75006 Paris",48.84984859999999,2.3246715,winter,2,lunch
18/04/2012 21:10,18/04/2012,21:10,75,106,"91, RUE DU CHERCHE MIDI",,,,"91, RUE DU CHERCHE MIDI, 75006 Paris",,Car,RESPONSIBLE,Motor Scooter,VICTIM,,,Cond,Injured,VICTIM,Cond,Safe,RESPONSIBLE,,,,,,,"91, RUE DU CHERCHE MIDI, 75006 Paris",48.8470775,2.3223091,spring,2,evening
11/04/2013 16:00,11/04/2013,16:00,75,106,"155, RUE DE RENNES",,,,"155, RUE DE RENNES, 75006 Paris",,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"155, RUE DE RENNES, 75006 Paris",48.8450917,2.3254556,spring,2,afternoon
12/06/2013 19:50,12/06/2013,19:50,75,106,"80, BOULEVARD SAINT MICH",,,,"80, BOULEVARD SAINT MICH, 75006 Paris",,Bus,RESPONSIBLE,Bicycle,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"80, BOULEVARD SAINT MICH, 75006 Paris",48.842825,2.3379897,spring,2,evening
10/09/2012 09:15,10/09/2012,09:15,75,106,"5, RUE JOSEPH BARA",,,,"5, RUE JOSEPH BARA, 75006 Paris",,Bicycle,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Hospitalized,RESPONSIBLE,,,,,,,"5, RUE JOSEPH BARA, 75006 Paris",48.8421704,2.3340053,summer,1,morning
25/07/2012 14:29,25/07/2012,14:29,75,106,"10/12, BOULEVARD SAINT M",,,,"10/12, BOULEVARD SAINT M, 75006 Paris",,Transport bus,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,"10/12, BOULEVARD SAINT M, 75006 Paris",48.85140149999999,2.3332686,summer,1,afternoon
26/10/2013 18:20,26/10/2013,18:20,75,106,"22, BOULEVARD SAINT MICH",,,,"22, BOULEVARD SAINT MICH, 75006 Paris",,Motor Scooter,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"22, BOULEVARD SAINT MICH, 75006 Paris",48.851102,2.3428426,autumn,1,evening
03/01/2012 11:55,03/01/2012,11:55,75,106,"35, BOULEVARD SAINT MICH",,,,"35, BOULEVARD SAINT MICH, 75006 Paris",,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,"35, BOULEVARD SAINT MICH, 75006 Paris",48.8496866,2.3423353,winter,1,lunch
25/06/2012 13:20,25/06/2012,13:20,75,106,"50, RUE DE VAUGIRARD",,,,"50, RUE DE VAUGIRARD, 75006 Paris",,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"50, RUE DE VAUGIRARD, 75006 Paris",48.8491153,2.3337532,summer,1,lunch
12/06/2012 17:50,12/06/2012,17:50,75,106,RUE CASSETTE,,,,"RUE CASSETTE, 75006 Paris",,Car,RESPONSIBLE,Motor Scooter,VICTIM,,,Cond,Injured,VICTIM,Cond,Safe,RESPONSIBLE,,,,,,,"RUE CASSETTE, 75006 Paris",48.849596,2.3308809,spring,2,afternoon
20/04/2013 14:30,20/04/2013,14:30,75,106,"64, BOULEVARD SAINT MICH",,,,"64, BOULEVARD SAINT MICH, 75006 Paris",,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Injured,VICTIM,Pedestrian,Injured,RESPONSIBLE,,,,"64, BOULEVARD SAINT MICH, 75006 Paris",48.84482939999999,2.3382601,spring,2,afternoon
22/04/2012 21:35,22/04/2012,21:35,75,106,"13, QUAI MALAQUAIS",,,,"13, QUAI MALAQUAIS, 75006 Paris",,Motorbike,RESPONSIBLE,Motorbike,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"13, QUAI MALAQUAIS, 75006 Paris",48.8579839,2.3344233,spring,2,evening
27/11/2012 06:20,27/11/2012,06:20,75,106,"110, QUAI DE CONTI",,,,"110, QUAI DE CONTI, 75006 Paris",,Truck,RESPONSIBLE,Motor Scooter,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Hospitalized,VICTIM,,,,,,,"110, QUAI DE CONTI, 75006 Paris",48.85739419999999,2.3382235,autumn,2,morning
12/10/2013 09:45,12/10/2013,09:45,75,106,"11, QUAI DE CONTI",,,,"11, QUAI DE CONTI, 75006 Paris",,Motorbike,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"11, QUAI DE CONTI, 75006 Paris",48.8566784,2.3390568,autumn,1,morning
25/01/2013 10:23,25/01/2013,10:23,75,106,"17, RUE SEGUIER",,,,"17, RUE SEGUIER, 75006 Paris",,Car,RUN AWAY,,,,,Pedestrian,Killed,RUN AWAY,,,,,,,,,,"17, RUE SEGUIER, 75006 Paris",48.8535684,2.341701,winter,1,morning
09/01/2013 14:00,09/01/2013,14:00,75,106,"53, RUE DES SAINTS PERES",,,,"53, RUE DES SAINTS PERES, 75006 Paris",,Bicycle,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Hospitalized,RESPONSIBLE,,,,,,,"53, RUE DES SAINTS PERES, 75006 Paris",48.8540679,2.3302045,winter,1,lunch
06/12/2012 16:55,06/12/2012,16:55,75,106,"9, RUE DES SAINTS PERES",,,,"9, RUE DES SAINTS PERES, 75006 Paris",,Car,RESPONSIBLE,Motor Scooter,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Safe,VICTIM,Pass,Injured,VICTIM,,,,"9, RUE DES SAINTS PERES, 75006 Paris",48.8572807,2.33285,autumn,2,afternoon
30/04/2012 16:41,30/04/2012,16:41,75,106,"33, RUE DE SEINE",,,,"33, RUE DE SEINE, 75006 Paris",,Motorbike,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,Pass,Injured,RESPONSIBLE,,,,,,,"33, RUE DE SEINE, 75006 Paris",48.8558403,2.3368826,spring,1,afternoon
12/08/2013 19:45,12/08/2013,19:45,75,107,"01, AVENUE DE SUFFREN",,1_75107_1776,,"01, AVENUE DE SUFFREN, 75007 Paris",QUAI BRANLY,Car,RESPONSIBLE,Motor Scooter,VICTIM,,,Cond,Safe,RESPONSIBLE,Pass,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,"01, AVENUE DE SUFFREN, 75007 Paris",48.8573406,2.2914682,summer,2,evening
21/07/2012 20:00,21/07/2012,20:00,75,107,"13, AVENUE DE SUFFREN",,1_75107_1907,,"13, AVENUE DE SUFFREN, 75007 Paris",AVENUE OCTAVE GREARD,Motorbike,RESPONSIBLE,Car,VICTIM,,,Cond,Safe,VICTIM,Cond,Injured,RESPONSIBLE,,,,,,,"13, AVENUE DE SUFFREN, 75007 Paris",48.85654,2.2927488,summer,2,evening
28/11/2012 14:30,28/11/2012,14:30,75,107,QUAI BRANLY,,1_75107_1936,,"QUAI BRANLY, 75007 Paris",PONT D IENA,Car,RESPONSIBLE,Motorbike,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Hospitalized,VICTIM,,,,,,,"QUAI BRANLY, 75007 Paris",48.8606956,2.2976346,autumn,2,afternoon
07/08/2013 09:55,07/08/2013,09:55,75,107,QUAI BRANLY,,1_75107_1936,,"QUAI BRANLY, 75007 Paris",PONT D IENA,Motor Scooter,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"QUAI BRANLY, 75007 Paris",48.8606956,2.2976346,summer,1,morning
29/09/2013 20:20,29/09/2013,20:20,75,107,"42, QUAI BRANLY",,1_75107_1936,,"42, QUAI BRANLY, 75007 Paris",PONT D IENA,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"42, QUAI BRANLY, 75007 Paris",48.8617287,2.2976107,autumn,1,evening
04/09/2013 14:45,04/09/2013,14:45,75,107,"45, AVENUE DE SUFFREN",,1_75107_2217,,"45, AVENUE DE SUFFREN, 75007 Paris",RUE CHAMPFLEURY,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,"45, AVENUE DE SUFFREN, 75007 Paris",48.8539459,2.2969759,summer,1,afternoon
18/05/2012 17:00,18/05/2012,17:00,75,107,AVENUE DE LA MOTTE PICQU,,1_75107_2533,,"AVENUE DE LA MOTTE PICQU, 75007 Paris",AVENUE DE SUFFREN,Car,RESPONSIBLE,Motor Scooter,VICTIM,,,Cond,Safe,RESPONSIBLE,Pass,Injured,RESPONSIBLE,Pass,Injured,RESPONSIBLE,Cond,Injured,VICTIM,"AVENUE DE LA MOTTE PICQU, 75007 Paris",48.85639889999999,2.3086164,spring,2,afternoon
16/01/2013 09:05,16/01/2013,09:05,75,107,"2, AVENUE BOSQUET",,1_75107_2651,,"2, AVENUE BOSQUET, 75007 Paris",PLACE DE LA RESISTANCE,Car,RESPONSIBLE,Car,VICTIM,,,Cond,Safe,RESPONSIBLE,Pass,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,"2, AVENUE BOSQUET, 75007 Paris",48.8613762,2.3017477,winter,2,morning
28/03/2013 17:35,28/03/2013,17:35,75,107,"89, AVENUE DE LA BOURDON",,1_75107_2728,,"89, AVENUE DE LA BOURDON, 75007 Paris",RUE DU CHAMP DE MARS,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Hospitalized,RESPONSIBLE,,,,,,,"89, AVENUE DE LA BOURDON, 75007 Paris",48.8525511,2.3680372,spring,1,afternoon
10/09/2012 08:10,10/09/2012,08:10,75,107,"37, AVENUE BOSQUET",,1_75107_2764,,"37, AVENUE BOSQUET, 75007 Paris",RUE SAINT DOMINIQUE,Motor Scooter,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"37, AVENUE BOSQUET, 75007 Paris",48.8586284,2.3038746,summer,1,morning
20/10/2013 09:10,20/10/2013,09:10,75,107,"11, AVENUE DE LOWENDAL",,1_75107_2890,,"11, AVENUE DE LOWENDAL, 75007 Paris",PLACE DE FONTENOY,Car,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"11, AVENUE DE LOWENDAL, 75007 Paris",48.8519304,2.3076835,autumn,1,morning
14/12/2012 08:30,14/12/2012,08:30,75,107,"43, AVENUE DE LA MOTTE P",,1_75107_2920,,"43, AVENUE DE LA MOTTE P, 75007 Paris",PLACE DE L ECOLE MILITAIRE,Bicycle,VICTIM,Truck,RUN AWAY,,,Cond,Injured,VICTIM,,,,,,,,,,"43, AVENUE DE LA MOTTE P, 75007 Paris",48.8544478,2.3063362,autumn,2,morning
08/01/2013 11:10,08/01/2013,11:10,75,107,"131, AVENUE DE SUFFREN",,1_75107_2940,,"131, AVENUE DE SUFFREN, 75007 Paris",AVENUE DE SEGUR,Motorbike,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"131, AVENUE DE SUFFREN, 75007 Paris",48.84793149999999,2.3066244,winter,1,morning
13/05/2012 08:50,13/05/2012,08:50,75,107,AVENUE DE LOWENDAL,,1_75107_2987,,"AVENUE DE LOWENDAL, 75007 Paris",PLACE DE FONTENOY,Van,RESPONSIBLE,Bicycle,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"AVENUE DE LOWENDAL, 75007 Paris",48.8530294,2.3098305,spring,2,morning
13/04/2012 08:50,13/04/2012,08:50,75,107,"18 BIS, AVENUE DE LA MOT",,1_75107_3081,,"18 BIS, AVENUE DE LA MOT, 75007 Paris",RUE BOUGAINVILLE,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"18 BIS, AVENUE DE LA MOT, 75007 Paris",48.84611229999999,2.4699619,spring,2,morning
26/11/2012 13:15,26/11/2012,13:15,75,107,"39, AVENUE DE SEGUR",,1_75107_3149,,"39, AVENUE DE SEGUR, 75007 Paris",VILLA DE SEGUR,Motor Scooter,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"39, AVENUE DE SEGUR, 75007 Paris",48.85058129999999,2.3093456,autumn,1,lunch
28/09/2013 09:00,28/09/2013,09:00,75,107,AVENUE DE TOURVILLE,,1_75107_3188,,"AVENUE DE TOURVILLE, 75007 Paris",BOULEVARD DE LA TOUR MAUBOURG,Car,RUN AWAY,,,,,Pedestrian,Injured,RUN AWAY,,,,,,,,,,"AVENUE DE TOURVILLE, 75007 Paris",48.8539152,2.3103424,autumn,1,morning
27/10/2013 22:55,27/10/2013,22:55,75,107,PLACE PIERRE LAROQUE,,1_75107_3200,,"PLACE PIERRE LAROQUE, 75007 Paris",AVENUE DE SEGUR,Car,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,VICTIM,Cond,Safe,RESPONSIBLE,,,,,,,"PLACE PIERRE LAROQUE, 75007 Paris",48.9229017,2.4724424,autumn,2,evening
19/05/2013 18:10,19/05/2013,18:10,75,113,BPI IVRY ITALIE,,,,"BPI IVRY ITALIE, 75013 Paris",,Car,RESPONSIBLE,Car,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Safe,VICTIM,Pass,Injured,VICTIM,Pass,Injured,VICTIM,"BPI IVRY ITALIE, 75013 Paris",48.830759,2.359204,spring,2,evening
01/03/2013 16:50,01/03/2013,16:50,75,113,BPE GARE BERCY,,,,"BPE GARE BERCY, 75013 Paris",,Car,RESPONSIBLE,Motor Scooter,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"BPE GARE BERCY, 75013 Paris",48.830759,2.359204,winter,2,afternoon
17/04/2013 20:30,17/04/2013,20:30,75,113,"., PORTE D IVRY",,,,"., PORTE D IVRY, 75013 Paris",,Car,RESPONSIBLE,Motorbike,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"., PORTE D IVRY, 75013 Paris",48.821819,2.370021,spring,2,evening
15/10/2013 21:10,15/10/2013,21:10,75,113,BPI GARE IVRY,,,,"BPI GARE IVRY, 75013 Paris",,Motorbike,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"BPI GARE IVRY, 75013 Paris",48.830759,2.359204,autumn,1,evening
22/08/2013 10:15,22/08/2013,10:15,75,113,"41, RUE DE DOMREMY",,,,"41, RUE DE DOMREMY, 75013 Paris",,Van,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Troll,Hospitalized,RESPONSIBLE,,,,,,,"41, RUE DE DOMREMY, 75013 Paris",48.8290033,2.3707298,summer,1,morning
13/09/2012 18:40,13/09/2012,18:40,75,113,"65, RUE JEANNE D ARC",,,,"65, RUE JEANNE D ARC, 75013 Paris",,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"65, RUE JEANNE D ARC, 75013 Paris",48.8314661,2.3656198,summer,1,evening
18/08/2013 20:15,18/08/2013,20:15,75,113,"100, RUE DU CHATEAU DES",,,,"100, RUE DU CHATEAU DES, 75013 Paris",,Car,RESPONSIBLE,,,,,Pedestrian,Injured,RESPONSIBLE,Cond,Safe,RESPONSIBLE,,,,,,,"100, RUE DU CHATEAU DES, 75013 Paris",48.8278867,2.3679057,summer,1,evening
11/09/2013 11:15,11/09/2013,11:15,75,113,"19, RUE CHARCOT",,,,"19, RUE CHARCOT, 75013 Paris",,Bicycle,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,Pedestrian,Hospitalized,RESPONSIBLE,,,,,,,"19, RUE CHARCOT, 75013 Paris",48.8305714,2.3711357,summer,1,morning
02/05/2013 08:20,02/05/2013,08:20,75,113,"35, RUE LOUISE WEISS",,,,"35, RUE LOUISE WEISS, 75013 Paris",,Van,RESPONSIBLE,Car,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"35, RUE LOUISE WEISS, 75013 Paris",48.834288,2.369524,spring,2,morning
08/06/2013 09:30,08/06/2013,09:30,75,113,"5, RUE DE TOLBIAC",,,,"5, RUE DE TOLBIAC, 75013 Paris",,Motor Scooter,RESPONSIBLE,Motorbike,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"5, RUE DE TOLBIAC, 75013 Paris",48.8299904,2.3757809,spring,2,morning
05/05/2012 07:30,05/05/2012,07:30,75,113,QUAI FRANCOIS MAURIAC,,,,"QUAI FRANCOIS MAURIAC, 75013 Paris",,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,"QUAI FRANCOIS MAURIAC, 75013 Paris",48.8338944,2.3775918,spring,1,morning
19/04/2012 09:30,19/04/2012,09:30,75,113,"71, QUAI PANHARD ET LEVA",,,,"71, QUAI PANHARD ET LEVA, 75013 Paris",,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"71, QUAI PANHARD ET LEVA, 75013 Paris",48.830759,2.359204,spring,2,morning
22/09/2012 23:30,22/09/2012,23:30,75,113,"24, QUAI D AUSTERLITZ",,,,"24, QUAI D AUSTERLITZ, 75013 Paris",,Car,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"24, QUAI D AUSTERLITZ, 75013 Paris",48.8395632,2.3713152,summer,1,
21/07/2013 03:50,21/07/2013,03:50,75,113,"26, QUAI D AUSTERLITZ",,,,"26, QUAI D AUSTERLITZ, 75013 Paris",,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Hospitalized,RESPONSIBLE,,,,,,,"26, QUAI D AUSTERLITZ, 75013 Paris",48.8399768,2.3712355,summer,1,
01/04/2012 10:20,01/04/2012,10:20,75,113,QUAI D IVRY,,,,"QUAI D IVRY, 75013 Paris",,Car,RESPONSIBLE,Motorbike,VICTIM,,,Cond,Injured,VICTIM,Cond,Injured,RESPONSIBLE,,,,,,,"QUAI D IVRY, 75013 Paris",48.8262398,2.3869767,spring,2,morning
16/03/2013 06:05,16/03/2013,06:05,75,113,BPI GARE IVRY,,,,"BPI GARE IVRY, 75013 Paris",,Car,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"BPI GARE IVRY, 75013 Paris",48.830759,2.359204,winter,1,morning
06/04/2013 18:50,06/04/2013,18:50,75,113,BPI GARE IVRY,,,,"BPI GARE IVRY, 75013 Paris",,Car,RESPONSIBLE,Motorbike,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"BPI GARE IVRY, 75013 Paris",48.830759,2.359204,spring,2,evening
31/07/2013 10:50,31/07/2013,10:50,75,113,QUAI D IVRY,,,,"QUAI D IVRY, 75013 Paris",,Motorbike,RESPONSIBLE,Van,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"QUAI D IVRY, 75013 Paris",48.8262398,2.3869767,summer,2,morning
09/10/2013 08:50,09/10/2013,08:50,75,113,BPI GARE  IVRY,,,,"BPI GARE  IVRY, 75013 Paris",,Car,RESPONSIBLE,Van,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"BPI GARE  IVRY, 75013 Paris",48.830759,2.359204,autumn,2,morning
23/11/2013 20:15,23/11/2013,20:15,75,113,PORTE D IVRY,,,,"PORTE D IVRY, 75013 Paris",,Car,RESPONSIBLE,Car,VICTIM,Car,RUN AWAY,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"PORTE D IVRY, 75013 Paris",48.821819,2.370021,autumn,3,evening
04/02/2012 16:15,04/02/2012,16:15,75,113,QUAI D IVRY,,,,"QUAI D IVRY, 75013 Paris",,Car,RESPONSIBLE,Motorbike,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"QUAI D IVRY, 75013 Paris",48.8262398,2.3869767,winter,2,afternoon
23/07/2012 16:40,23/07/2012,16:40,75,113,QUAI D IVRY,,,,"QUAI D IVRY, 75013 Paris",,Car,RESPONSIBLE,Van,VICTIM,Car,VICTIM,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,Cond,Safe,VICTIM,Cond,Safe,VICTIM,"QUAI D IVRY, 75013 Paris",48.8262398,2.3869767,summer,3,afternoon
12/06/2013 20:45,12/06/2013,20:45,75,113,BPE IVRY GARE,,,,"BPE IVRY GARE, 75013 Paris",,Car,RESPONSIBLE,Car,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"BPE IVRY GARE, 75013 Paris",48.830759,2.359204,spring,2,evening
15/07/2013 10:20,15/07/2013,10:20,75,113,BPI BERCY GARE,,,,"BPI BERCY GARE, 75013 Paris",,Car,RESPONSIBLE,Motor Scooter,VICTIM,Van,RUN AWAY,Cond,Injured,VICTIM,Cond,Safe,RESPONSIBLE,,,,,,,"BPI BERCY GARE, 75013 Paris",48.830759,2.359204,summer,3,morning
11/08/2013 16:45,11/08/2013,16:45,75,113,QUAI D IVRY,,,,"QUAI D IVRY, 75013 Paris",,Motorbike,RESPONSIBLE,Van,VICTIM,,,Cond,Safe,VICTIM,Cond,Injured,RESPONSIBLE,,,,,,,"QUAI D IVRY, 75013 Paris",48.8262398,2.3869767,summer,2,afternoon
11/08/2013 10:35,11/08/2013,10:35,75,113,QUAI D IVRY,,,,"QUAI D IVRY, 75013 Paris",,Truck,RESPONSIBLE,Car,VICTIM,Car,VICTIM,Cond,Injured,VICTIM,Cond,Safe,VICTIM,Cond,Safe,RESPONSIBLE,,,,"QUAI D IVRY, 75013 Paris",48.8262398,2.3869767,summer,3,morning
28/06/2013 07:50,28/06/2013,07:50,75,113,QUAI D IVRY,,,,"QUAI D IVRY, 75013 Paris",,Car,RESPONSIBLE,Motorbike,VICTIM,Van,VICTIM,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,Cond,Safe,VICTIM,,,,"QUAI D IVRY, 75013 Paris",48.8262398,2.3869767,summer,3,morning
06/02/2013 13:15,06/02/2013,13:15,75,113,BPE GARE BERCY,,,,"BPE GARE BERCY, 75013 Paris",,Motorbike,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"BPE GARE BERCY, 75013 Paris",48.830759,2.359204,winter,2,lunch
19/10/2012 13:40,19/10/2012,13:40,75,114,RUE JULIA BARTET,,1_75114_2660,,"RUE JULIA BARTET, 75014 Paris",BOULEVARD ADOLPHE PINARD,Car,RESPONSIBLE,Motorbike,VICTIM,,,Cond,Injured,VICTIM,Cond,Safe,RESPONSIBLE,Pass,Injured,VICTIM,,,,"RUE JULIA BARTET, 75014 Paris",48.8261641,2.302837,autumn,2,lunch
02/04/2013 06:45,02/04/2013,06:45,75,114,RUE JULIA BARTET,,1_75114_2660,,"RUE JULIA BARTET, 75014 Paris",BOULEVARD ADOLPHE PINARD,Van,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"RUE JULIA BARTET, 75014 Paris",48.8261641,2.302837,spring,1,morning
